	Dgbn_24	Dgbn_45	WT_24	WT_45
SCO0242	0.07794629629088352	0.18699913318202357	0.06409633543872913	0.0347139569074611
SCO0243	0.12316910495758698	0.14466187200251318	0.03696013077418871	0.05160281415965626
SCO0244	0.03802533552414048	0.04180479522404329	0.07278456435963312	0.07173143242762513
SCO0245	0.2166613198911536	0.07313327482484148	0.115003750921281	0.10978512280936384
SCO0246	0.11268684278725492	0.03346426805016951	0.031108763272079645	0.10864829965816661
SCO0247	0.034637352135923706	0.12668228092929854	0.08236572637906348	0.1541035147349571
SCO0248	0.067005559175984	0.08251945718407876	0.14448609638979446	0.14470257830032116
SCO0249	0.07462371688769684	0.09122930622749283	0.07549254055180263	0.12531629409329575
SCO0250	0.07275241077478314	0.00807611406391598	0.03228622019562047	0.07644860370624282
SCO0251	0.038645561303253494	0.12078823671669277	0.1275235221988796	0.08100362468603962
SCO0252	0.02538436022180289	0.03082793399490462	0.16478985621777245	0.07405690914966682
SCO0253	0.08769071057198713	0.1097861634687549	0.062359393617883827	0.06799484954994059
SCO0254	0.03164905337497355	0.04271248395462096	0.08495633764251424	0.08534347337657337
SCO0255	0.060734239090779206	0.1059788245317995	0.14234031050156598	0.06094259142396746
SCO0256	0.1286188691797068	0.17189081694174144	0.30224860265343995	0.1944392811660127
SCO0257	0.12692028006354708	0.21400577110441912	0.27348832976044124	0.04534500322562329
SCO0258	0.062468427485626164	0.14517284592332927	0.17694907602541385	0.15005629566560555
SCO0259	0.10879700581184502	0.14039546530309918	0.1996792199149481	0.1326099037854409
SCO0260	0.15257641372875716	0.03300329953053818	0.14483981348645425	0.08575954035674459
SCO0261	0.0763438170892091	0.13202259808005307	0.09540943701929382	0.09701742933880378
SCO0262	0.06867103327684346	0.08539819764730151	0.016631094832620156	0.06125753855856891
SCO0263	0.06462324910513602	0.05990222417576953	0.09588072649473695	0.12133381648620678
SCO0264	0.034969010324567916	0.043483538857019444	0.017803173481981068	0.05097725888380338
SCO0265	0.08983798896929357	0.04595970891705245	0.0742663860975094	0.0698137863532496
SCO0266	0.1502054850010634	0.01144417399244893	0.14576775544135998	0.07697520838512438
SCO0267	0.10553001419837203	0.05840521700903161	0.1779471674112132	0.23509832568432737
SCO0268	0.09769003272974303	0.07510047505713768	0.21499940700699502	0.06057024252965312
SCO0269	0.03746519564825702	0.030890326884590855	0.17763690297769086	0.09068147700420312
SCO0270	0.023885074078797544	0.07312397100548852	0.10383377733034653	0.04547437226435242
SCO0271	0.07097865444258988	0.08092580266281336	0.07551789496730611	0.014991995283668074
SCO0272	0.1834432861278821	0.11269137040513691	0.07975848310800086	0.04277054193008483
SCO0273	0.08626257894904925	0.03303932063404456	0.018537836645645872	0.013858046176022865
SCO0274	0.1467089075395515	0.16661928583028202	0.1718040702133424	0.07167349890735598
SCO0275	0.04357240884884843	0.09900505456181699	0.12565880819760106	0.059006133353238656
SCO0276	0.0698438025906927	0.05977211812191655	0.09127905163032697	0.09610168754700656
SCO0277	0.03981336926064733	0.11452890035042552	0.1466516038516219	0.10150903305281894
SCO0278	0.024724497698714768	0.12288263133519063	0.026245980042513085	0.04768686079253172
SCO0279	0.08280924295750701	0.024770118592649933	0.13258056976498653	0.0765877743759328
SCO0280	0.08226401488566046	0.08861498949660068	0.042603262050797064	0.05016901986958547
SCO0281	0.02006744696717831	0.07831835178698975	0.07376789472585153	0.0954140152984148
SCO0282	0.05636152074922305	0.040038732198670136	0.035700445145063424	0.14643154465716074
SCO0283	0.021329465852515928	0.1329600548140975	0.05284715349669519	0.04439721981542707
SCO0284	0.23385262850361188	0.06833636855173901	0.32926774081771193	0.11189226723341975
SCO0285	0.07427747078558483	0.147726065076877	0.15133671417658096	0.13268139475176635
SCO0286	0.09818273362323611	0.053947394811248384	0.22684532383516373	0.08004895886196606
SCO0287	0.0651738295256103	0.10744774100001826	0.0767219579667946	0.08628655765063767
SCO0288	0.02508674270448392	0.1659525274303812	0.04948475397213874	0.016738680199136886
SCO0289	0.097942057102633	0.1438681133102321	0.05397450379720109	0.039400952161242224
SCO0290	0.15581483411440733	0.1722162275080473	0.05839916820987531	0.09719243899818554
SCO0291	0.1492516344368848	0.193896579437861	0.07088603616624303	0.09436220617870726
SCO0292	0.11729970175066351	0.013652106456630281	0.16853969717547387	0.06204085071775474
SCO0293	0.09715292428951004	0.1659336377787635	0.06316816638498	0.14740882796976343
SCO0294	0.08171815188451091	0.09064868316493892	0.06528338610048388	0.025001352986333446
SCO0295	0.09332311532519967	0.06454357267586515	0.022337977944924252	0.12070916672065321
SCO0296	0.11947116531175907	0.11811649019150723	0.13336520373090785	0.1199484230127591
SCO0297	0.07179316240569898	0.02849499983423994	0.43437811636615425	0.13044944984685045
SCO0298	0.15953172918202457	0.04495625203196461	0.26026234182283076	0.09611344224426367
SCO0299	0.0853534317554133	0.08243867297561032	0.12679526138290448	0.09731497868800845
SCO0300	0.08114267601627986	0.043744900758035644	0.17913553412129607	0.008055257455505484
SCO0301	0.05052911957022922	0.021924257896842228	0.12805782031193672	0.2080314814101823
SCO0302	0.08550499171281654	0.06019930308987087	0.038212338602124724	0.05299810803286422
SCO0303	0.057719263217259086	0.01483346801887362	0.14550316568703575	0.0842670789595049
SCO0304	0.11678079381027562	0.04835434089043774	0.15322265626593556	0.04277054193008483
SCO0305	0.14854021541419601	0.058364737358069414	0.14676798757073126	0.04061048683330237
SCO0307	0.1563735820432794	0.09308324194816994	0.10811642443035648	0.056480134871699325
SCO0308	0.11193530382128343	0.10907673375875516	0.15161018177867047	0.04811806391784858
SCO0309	0.1493763040074777	0.0551066933678485	0.041906457799616735	0.03725464331170136
SCO0310	0.02516094424943578	0.12600120011535834	0.09043110306031561	0.03717618475637345
SCO0311	0.02181156989988816	0.09557874160711663	0.18537795246061153	0.06061901778652318
SCO0312	0.10725702810933198	0.07723176029232667	0.03295467704558098	0.08298037106388419
SCO0313	0.1533599037077406	0.04259058783925071	0.041095053177968854	0.11979185314284173
SCO0314	0.10762637990746339	0.016552453752255888	0.04641449847940484	0.08017019702710644
SCO0315	0.03973463358679149	0.073282424441007	0.11701375166916397	0.0446017641905685
SCO0316	0.10590369006488759	0.01898299123675488	0.07785549594281553	0.12259134203269716
SCO0317	0.11569141644673915	0.10810040357210277	0.0556715035174674	0.07632916039896263
SCO0318	0.0484767972139275	0.2026269897966828	0.09468631486989129	0.08065049327479694
SCO0319	0.13641401534913808	0.05335170557945736	0.6127056798676908	0.1039818407011597
SCO0320	0.12278470558232452	0.13267011403857343	0.6239392155938644	0.05225322025659021
SCO0321	0.07935206074611828	0.06868714667653825	0.5032938997146976	0.07700250885851764
SCO0322	0.062462437352082935	0.09584742944464647	0.04269911660056331	0.047689079143328775
SCO0323	0.13034023499123037	0.08005644294047898	0.12615609497769148	0.08024744258782102
