Geneid	C24_1	C24_2	C24_3	C45_1	C45_2	C45_3	D24_1	D24_2	D24_3	D45_1	D45_2	D45_3
SCO0507	29.670567509099506	23.53155380992584	28.613607339905972	21.86709645942109	22.00497968149289	23.949589001009535	33.5727020912403	28.853723427401356	29.554178025819553	22.295965034413214	21.673491130793842	21.126088034289282
SCO0508	6.701671894320493	3.9154252057583787	7.635028946068177	4.339754632861707	2.816475299933252	4.352358778851592	6.660440760182066	4.111865125896121	5.255985833262937	7.398531470733257	8.80226517716314	6.688801644277012
SCO0509	15.077254074505852	18.243130463535028	17.11833021526271	729.4271769723949	901.2681823955465	814.1395530715995	14.23865879046796	19.45266551631018	14.300645778262291	1274.0604084907313	1251.1317303377484	1158.090252823309
SCO0511	9.86292356033706	7.649305156461072	7.860259723808162	48.86568191344986	53.92951018972401	45.802152769513576	7.8391595890909915	6.863943497378637	7.862259800170177	91.94732820906306	90.56623123820508	93.36365574906783
SCO0512	18.09687219766826	20.8122876368987	14.445368354407735	18.0012910633182	20.53309245755453	21.907033898001615	18.773700652170586	20.77538422394477	18.745486420110176	35.8107666824091	35.53150821939682	33.245608591856666
SCO0513	68.45752579709377	67.02021409624139	71.1156595909304	20.82895612250945	23.14944250644879	26.110295566783027	58.11889746637424	62.474995922307514	59.99293020596887	25.542355547665686	22.9193046531049	25.263636652340875
SCO0514	77.42231618200111	66.01788215665434	66.02019267786655	30.705451806023515	30.81251337304203	32.75604022657159	75.45772801447463	82.88384196304932	75.97179022503889	35.45283193092389	32.95380144057539	32.73047511605666
SCO0516	10.670542795893358	8.253507878922463	9.348444490596354	4.605738045474317	5.26492441563634	6.660184249702883	8.806783239413353	10.415678709490047	6.931992419234011	5.062521134317805	6.1915169906818575	5.046929160104419
SCO0517	3.675765493551543	1.6519626159493395	0.0	0.5174542744057766	3.6348094779887243	1.1550981509855398	1.7676536328342434	1.2529420669818148	3.2759415834042405	3.478270639487583	0.877801651276324	2.732015371792061
SCO0518	2.417945407718291	2.852516842656708	0.0	0.794232142111192	1.7434405926399403	2.0684315726950366	0.904380928426822	3.3654606682883625	1.0056378814171156	1.7795803271796935	3.3683086618742664	3.2947560796030504
SCO0519	1.9723619721496086	2.4376521528032935	2.3292667129736055	3.193071498162475	2.925578360332388	3.615551123003519	1.4227456069153666	1.5126983491609713	2.8125157008738846	2.3329864045343545	4.121385801724204	2.6177847639122533
SCO0520	5.331879617019821	9.225575839840157	8.296826952275213	12.785100995318112	7.996580851575193	8.991994836902817	6.7805380377436615	9.329599391064589	7.317949506312242	10.987767763714622	7.576103482554118	9.907308491114067
SCO0521	50.1993717550861	48.051675473206814	46.215250645888666	39.78529874761116	44.51704803969696	44.79875509286186	47.70842485319638	43.6915107377937	45.917218317488725	39.049863158783275	36.73192683021236	33.19459030527909
SCO0522	8.664304377657208	8.776051397230864	6.256011799951835	9.831631213709754	7.723970140726039	9.337043387133113	4.419134082085608	7.047799126772707	8.681245196021237	8.985532485342922	8.009940067896455	5.561602721148125
SCO0523	17.56598695744201	17.73596849657938	21.470170773332047	15.204649569868367	18.27985520009055	13.22824731813577	24.50500652641444	15.292758653161599	15.697594053079497	17.03399662488782	19.24550058722954	17.643152107463408
SCO0524	6.862815348639373	11.064878313759683	9.455439131873051	17.470485898254434	16.82448941544286	16.354359959498236	12.449415354680777	11.326100070835611	11.559857230943281	24.623401061719026	23.996142170038915	24.73884357880166
SCO0525	143.72551967643136	134.08227453056458	140.52369362412819	91.53233440720417	85.77214939143613	95.29559745630704	144.8306208137645	144.1067633215408	148.48686982894927	86.50919439754963	80.61898180343326	83.24324568232386
SCO0526	82.77839002538687	81.87019763036699	87.05326300869699	45.0855303404918	52.423628064733066	43.237235104876	77.3571010685662	67.67239257457535	82.28505355609761	45.00481831020445	50.43254666973181	46.42179870692513
SCO0527	3803.629621791515	3654.894407084268	3651.1376622057437	4258.953063226839	3613.0139843909315	4161.614797150726	4416.118672947244	4106.130686541624	4239.665786507943	2709.2147708891152	3346.5929777953593	3484.2838397543337
SCO0528	10.493818847839806	10.425134596269933	7.385746104179255	57.55493399546004	58.42123560388848	49.81188201700192	11.620033841340643	11.366331021982438	12.231922119388265	45.42538309259083	45.470824979660414	45.46309928312822
SCO0529	4.2497222317473	4.206742010382619	3.6342470067114596	16.823280828355248	20.540900073285115	17.084707535507054	4.686337538211714	4.545557266259607	6.125248914086068	16.986903123078896	15.065526014928537	15.57521055812351
SCO0530	6.390692590612409	10.24568303296239	8.8448000089636	7.629698131131981	5.423213077531048	8.380605733746151	6.75720076665005	6.597939608042535	5.366968126002691	8.004956188040572	6.2660096596426955	5.663326697757403
SCO0531	0.8193195628990267	0.902135612965242	1.1952432444545407	0.565162824528295	1.2051584616735664	1.0813684817736968	0.8274123387734755	0.684230774167374	0.9200516787433186	1.3567722352611138	2.3283533161513845	1.5832956359321773
SCO0532	1.0294223022959061	1.6192504849404414	1.6686069056246557	1.4652665592084366	1.7814165263410084	1.258027689192172	0.7700669291555119	1.3645903699801942	0.9990000076123822	2.6517508835697416	3.346075601399849	2.295356620713556
SCO0533	1.3329699042549552	1.9061107107107762	1.5320845224371842	1.9106003978059443	1.1533530074387297	1.7770740784392922	1.903626989206108	3.7588262009454443	2.7215514692896767	2.1404742396846665	1.2154176709979871	2.341727461536052
SCO0534	3.594081815917064	3.28098130667716	3.4954224660048343	1.4546214602740164	2.0546770243630705	2.2117990520723114	3.672791437111149	3.8284340935555448	4.724635750287449	1.7004878681939295	2.950388883456533	3.6253410330447036
SCO0535	3.3633586613690434	2.817746360749031	3.4132515942904353	1.8733154744310394	1.9611867594844223	3.0558925766579472	2.6253758597369354	3.4892057561518888	3.010548847533517	3.228774433279613	3.8501047109778006	3.6953842641961328
SCO0536	60.41596025501513	63.35499870357061	57.846542644452605	28.61382284957348	38.09182094838184	39.14846165772613	82.50642767310103	64.25561005670252	61.941857614854236	52.22106324960412	69.67847161617739	54.65085575774003
SCO0537	6.780759947731729	7.604414867984186	7.205238080157481	12.12642843063972	12.929254365997934	11.877422291655659	9.01759534431382	9.437922308895626	7.990448818651213	12.753659011454472	13.853999974491547	12.786171320778374
SCO0538	4.928678788193266	4.614681122431845	4.565127696652558	4.471365603668878	6.430658980527456	4.646467054303007	5.091480892768611	5.5067228090600295	3.806895546583528	6.132120472776077	5.558089462370403	7.1520479807184625
SCO0539	4.701136760116846	3.6973737413755723	2.5518631793275492	4.0939284549201505	2.743306522425244	3.7677334010064607	4.293669707515354	3.652108737827119	2.72822895274044	6.15555151026036	3.9293392528741444	4.225451444790606
SCO0540	3.350197692694121	2.5440224285619824	3.7076445442979855	2.959838449601042	4.398119468366357	3.8118238982522814	3.4999541930118014	2.8942961747279923	3.171111452735305	2.805804982519984	5.407258171862156	5.32352709589196
SCO0541	5.253469622651882	4.070106988164775	5.414289647164891	7.649425857392182	6.241675099080186	6.094318751353571	5.718879400346081	5.612726906389124	5.3808452252295895	10.993538650145144	13.172982698904653	10.140421632081459
SCO0542	1.894699818348729	1.8626913323346765	1.573963826011777	48.388457569261824	59.25712319539989	52.27148033594244	1.5945121608254222	1.554047734559449	0.9850211594746235	66.49914687293686	65.75414214441065	62.1677965842185
SCO0543	9.8759353328441	9.709094266562408	17.430998577174506	7.118750888526963	8.14954974649319	7.777864066794452	9.645139083644366	7.636665368675441	8.329016648465242	8.681910356082463	11.846848143214768	8.971473018866355
SCO0544	4.4762746686917865	5.440808380905554	5.606649817920811	13.166224023138762	15.14029740489041	11.33849770125923	2.663587665914613	2.1037657406465695	4.315780575240185	9.958336488395956	9.410171126598243	9.27525710792362
SCO0545	4.735261756458122	3.7242125405501008	4.922881716382377	4.8673614080147605	5.9691791692412	5.268009470690235	4.07663817796166	3.993476128684088	4.889603267950357	4.3713954915586	4.9473273278647945	4.672422049283949
SCO0546	46.17881693194011	49.184433618865	51.50255330624837	66.23966663619973	79.61929001218367	71.37993196134641	46.70062335564389	46.896786272418005	51.50653753533707	62.27186573326169	65.45357272796953	55.158609780661195
SCO0547	1.2451694913998383	1.0609161111411176	1.4128204578163255	2.4540346426908686	3.5912788255577217	2.662950827122352	0.9314582017330144	1.6093178045964027	1.1652151500252208	4.35304529133476	4.336445283251301	4.550242881847
SCO0548	2.9890840277232327	2.9227030897565234	3.2213059189704896	8.120051690675263	7.898720596398574	7.226767918986455	2.084924797701928	1.7348428619748204	1.7135694436268336	9.097015518659832	9.925910979816894	8.526289731746653
SCO0549	3.353924275222145	4.103261981551585	3.261857370350134	7.344512281888441	10.318168840742185	11.749708073465815	3.763391605389034	4.445923463483858	2.3248617688675255	16.04492585312014	15.88537826987154	14.956839915617367
SCO0550	9.226153466993344	8.744689478967322	7.937557355152374	8.159176613497229	9.62045989822613	9.540401110529032	10.352537999807376	9.595911257021134	4.72272261034113	11.621935003612094	10.578558466405118	10.28601789418737
SCO0551	18.932385186393184	16.243677550960093	16.662716092781835	11.332599029988362	14.282832051487295	13.251035673382647	16.415636671512587	17.920182700669926	16.69177278117393	10.623250959879682	9.808393168888948	12.094520162515774
SCO0552	17.981150507606593	19.616192067214328	18.756817207745613	19.433763878938286	14.679915684638562	16.79967017918718	18.223843310893617	19.54904170617233	15.740967842600126	14.407899301643125	12.605084799917757	12.825611912764403
SCO0553	21.36403819148353	17.73596849657938	19.854136414048988	16.1403203126295	14.993589096703486	15.316917947315101	19.177831194585213	22.655938745424592	16.58613711268777	12.578951353763314	17.26142836174196	15.349542333493165
SCO0554	4.592387479323609	4.815792078297544	4.049467218314536	1.6291581572280809	2.4901013694171867	2.6040728633525596	4.122443101309543	7.159036474592206	7.716405157234158	2.8391537728679563	2.7636794038417123	3.2767635150822505
SCO0555	5.732772821307026	11.835442689268623	16.789572868061622	3.0171863894863136	3.0438113203834143	3.5347740409858246	7.602239684069076	21.839345464515727	23.24686967230768	3.236360839372845	3.1036558384412882	3.195665671193936
SCO0556	2.5924690263856216	2.897438367737916	3.251155738557647	2.756360760909511	3.659852456675654	3.501675497082148	3.3682848751644636	2.930108613335425	2.383440963043715	3.8411610802215246	4.5618038570265655	4.208655851146489
SCO0557	32.01473171802957	24.85937291420538	27.18214475291778	31.447866225176874	36.75847649514404	30.926821461870897	32.04584973073692	27.28180307137822	31.702660484557164	38.82198842782915	41.879633620570424	43.05756945405
SCO0558	14.408056717901877	10.412932893793027	13.633830806407301	27.244839661409763	21.563813532337598	20.27262148134172	11.360650314395361	10.685202571226936	15.061969617179946	36.11148394254524	37.104379911253154	36.75722768276253
SCO0559	34.44968926206219	34.847013804404405	34.10952248156557	17.484996829172438	19.931597481845355	20.694932142207993	32.36817251022225	33.67188021924781	32.237619150697775	14.319227932022235	15.69793192536971	13.187992081285374
SCO0560	257.38011870579015	277.7972437897642	321.22912246144494	152.04775841223665	149.49073717469008	151.68418445316996	248.96960101436477	247.63613694703733	229.92600522225067	102.59724880874508	95.97179592193172	105.15651994954405
SCO0561	189.7026642687052	201.3818506067979	244.58923040434678	106.27557591052324	99.03660166506778	104.82515720193773	228.72507664857827	227.40898515719934	187.19419879484124	69.9773132602173	83.85315774034358	71.85405842502729
SCO0562	31.20083732762812	32.62069575322065	28.163925722430182	34.79635913173939	29.178898457735627	30.480891908755886	30.08346371351863	30.759558884286704	31.23711845134998	32.382605899703805	31.15367747265595	33.674167135565604
SCO0563	40.24007472468411	40.65797948815063	37.795691817111454	26.649977672220516	25.658485106910987	29.23993227390174	56.13594591302052	46.450599098294425	43.966151560365866	51.1480425208331	51.20815699966589	52.64967579315472
SCO0564	1.3433030042879393	1.831245380470973	1.2193334183737796	1.588464284222384	1.7046974683590528	2.560915280479569	1.0048676982520248	2.243640445525575	1.1173754237967954	2.1750426221085144	2.02098519712456	2.1965040530687006
SCO0565	1.0799699507561393	0.8493802118833005	0.9548402122837975	0.8707304220879074	1.5290912393238685	1.7997279972862519	1.1016538221629844	1.1713056150254924	1.7149971802070925	2.8180889600380983	2.708005660736308	1.8242919317915425
SCO0566	4.377753790816274	5.4514766326328195	2.483589646898172	7.189890970690791	14.204452828455935	5.082431864336375	5.730919146452073	1.740930029911574	5.462201545381386	10.06867816693774	9.147617208037481	7.863274318210534
SCO0567	9.406959038599256	8.27456274596053	9.630245569605156	3.2932268463967636	4.176785534081686	4.17485474570488	8.610998411378242	7.974081297719977	9.111797518411509	4.645975782744129	5.27621492535019	5.1518004153793155
SCO0568	20.039229119274214	21.623175470219564	21.183850240402407	11.066005376677724	8.543832893093606	8.943944342267923	20.313204037653843	25.98629845625691	25.244881676803402	13.359279690769348	14.483727246059345	14.174646394269903
SCO0569	23.6683436657953	30.581454280623134	43.570989101506264	69.13693939499619	73.13945900830969	87.39303571602791	26.557917995753506	20.169311322146285	37.96896196179743	114.78293110309025	109.51110844581457	136.96249884788912
SCO0570	52.93102310714222	60.46183174374582	67.4117189872361	162.06667874388924	191.91794043780465	229.1714731555311	58.68610061009688	43.60238393096715	42.456202920918955	269.91380162423644	264.39385736442875	261.3367847074235
SCO0571	4.22458181845137	4.430093877534571	2.8912475412132865	2.0044052706101865	2.8430281808647697	2.6387343765177564	4.915912586121417	3.3600342563756116	3.709282840260874	2.8501405014311345	2.680960799496312	2.7328963828761608
SCO0572	3.5621979454179535	3.677120212589589	3.247887959770476	4.095312629986617	4.04537949932471	3.5370243167223165	2.997819437269209	4.072732457555449	4.259425544845942	5.243474368735029	3.3495557656839603	4.522993940697043
SCO0573	3.0515789003069416	2.571451241807934	1.6958923015656882	3.758865955589132	2.4517818648697527	2.7170233237018353	2.934972069611574	2.210378929486786	1.7677722506671938	4.090796286692943	5.1011869545869395	4.212163861630886
SCO0574	7.978640002446925	7.255562424727135	9.699527911832533	9.090815382006522	9.384476628871967	7.861315473613817	6.57465415953456	5.5030297258445895	9.332898323943015	8.808282482731146	8.231758650638044	8.895194961806013
SCO0575	26.276988686337436	21.336722066247304	24.72683954654767	17.915793894180332	16.591266623401403	16.872007418493702	24.066169542112117	19.826267707445847	24.634006627992214	13.328619048856108	14.958603549208831	15.518743054523757
SCO0576	9.257749882976196	11.948441934537685	12.004826668959852	8.187118999159889	7.907577811275127	8.789822231129689	9.322556830701146	5.522385069197244	6.219801417257914	7.992875339370439	9.027528625968497	7.851202687821217
SCO0577	2.206639317156143	3.470977631264342	3.4084577016018254	4.221031496838132	3.4816573932420085	4.3781248269564275	3.4955847121216497	2.47772813245842	4.85869987650966	4.872184341454518	4.882155251480678	3.7625508651646684
SCO0578	5.198582626594326	5.556312721721912	4.796603081784108	3.2838444337289667	3.2293884208284434	6.353039830420468	5.8332569883530025	3.498599771649221	3.82529178739049	3.5317824954797	6.46197061747263	3.368484886978783
SCO0579	3.242780585789833	6.375996061558853	5.913308683090886	4.393822259866594	4.559453994319189	4.904100921728081	4.548348528930217	4.5941209122666535	2.2759173105755774	4.922464881614006	6.437212109359709	3.3140236590159335
SCO0580	3.3840380734284046	3.7628037363290505	4.993460665721193	3.449695162705177	4.694962242402101	7.358403035907884	2.6187461227173974	2.8539235970141332	3.130344179697386	3.735920316486663	5.461876941274904	4.813550893157441
SCO0581	3.268114809116316	4.423347267706454	4.287148795240892	6.216259901743079	5.984283367543936	7.8577071586779486	6.310833583890675	5.25905946535788	6.163942716142189	7.551508625203304	6.161936591525248	8.360377867062924
SCO0582	26.470473216779506	27.90125835599475	27.203548016502758	21.109689729892352	21.84105498338697	19.309239169624412	25.262136563733478	23.766436530387338	25.70711324425721	22.444431409921844	17.220809560275285	22.00670649876597
SCO0583	60.05552151964359	56.58579298823527	59.976602922467414	24.274693166976874	28.149728549203118	27.280700448276132	60.238863016978726	55.02811004472337	62.84990278984076	22.03757255655736	22.64857348771045	19.129847130636428
SCO0584	256.4304811059592	289.0189036588231	305.99476243374863	113.7317789057371	119.23642825596977	115.16959616572213	283.48797620356873	271.16225783590045	272.191060777863	96.33405144043994	90.75551656794431	90.73776741101574
SCO0585	222.8517170655519	251.4074838122007	257.03071625021585	106.27181025533608	105.87651742029726	107.75323421875163	249.40703994894778	255.47418748995682	283.6123549145187	89.98810799702233	86.25504605753778	75.83795583533238
SCO0586	242.29651189448407	290.26722070246683	281.4734933151262	115.03825553105266	114.42475889589504	128.39827867797158	275.9710469928409	312.64201787162017	308.38679558299077	99.00866864155445	92.49257399237898	91.96415653769216
SCO0587	266.61140529418395	318.8935677259068	339.04129255345214	132.81326376414933	131.51239586781753	142.0091256211634	322.2906257617258	325.3718575511207	344.2436496819609	104.2799177995395	103.18472351767768	108.92859048203977
SCO0588	424.12973304240046	461.38799625147556	487.56462031393335	207.3428497246563	223.6543706924937	208.37088277136021	470.10380104053195	471.2563092036029	427.61957468703355	165.0004634606922	168.12187563741801	168.5515257427486
SCO0589	11.708519429266499	12.615748288356356	13.550666485609959	14.191533106844913	14.487048924517557	12.87778344004149	13.400725513783927	10.197085943781055	13.148035814473777	13.31378592749808	13.700823070596678	14.794021463082492
SCO0590	35.01574045039396	34.118724442167476	31.846225866383953	58.41166595499139	58.8369116967192	52.05111254165184	26.41727877484003	28.23008091606613	23.708779983616623	27.838159152588553	30.36588332966925	22.650156998650438
SCO0591	36.266302609336606	33.000903186830826	38.15984806956044	1047.1241657894896	1199.7013218662319	1161.607954136451	34.44399364551297	35.5880294953799	32.12294718355244	1370.2895632164154	1317.0880826398682	1304.0494801428893
SCO0592	73.1971938295024	91.3857493603178	113.98454559045109	517.3812725579352	651.1323796103682	560.332840810861	91.65394106181205	102.25255009708852	92.4060202654856	650.9128873065976	704.59426652614	635.2105781867068
SCO0593	5.650633289776441	5.925518078948717	7.449483438806888	36.008068095062846	42.48183577399321	38.85482331068751	5.635997090196137	4.3444404279043365	5.953667747230316	51.430516230974014	54.78627262639839	48.06480460000629
SCO0594	8.278444668530774	7.283349347242228	9.279345933465699	7.466425238794282	7.769957102745126	6.790293583931189	9.289127187930557	8.369855913036414	7.528034181134603	8.98435897972906	5.629302897253835	8.030134250692454
SCO0595	1.2252551645171812	2.7532710265822318	3.404632272082631	71.92614414240295	83.60061799374066	80.34349361299421	3.9281191840760954	2.5058841339636295	4.149526005645371	106.66696627761921	104.16579595145711	101.47485666656227
SCO0596	15.85383354209617	15.513510630098716	31.554421653599878	156.772130646831	186.78183864084875	172.3431017826829	13.238597420375608	12.975947895816985	14.26080102052144	184.79237844256372	183.97415246590273	173.59923208206365
SCO0597	17.591163433425244	16.313130832499727	15.576192644778038	387.05579725552093	365.5255281302411	408.71222909038346	17.381927389536724	14.408833770290869	19.655649500425444	393.9141499219688	384.91602408466804	405.3139948008651
SCO0598	185.31002015887256	181.34503900390806	197.42003417690572	154.7293883386416	191.24475888652407	173.21757578452542	209.1242471334716	206.73544105199943	194.5909300542119	150.7013993394314	146.6107900825599	136.1547252635962
SCO0599	84.51889173559806	82.82727399903413	87.41777752538358	66.43111358968096	73.4202201574061	71.07207139321994	89.94505936879791	86.42875213012621	89.274691924513	56.28066299248295	52.328304888988605	57.16836589969304
SCO0600	28.143626985581573	28.997216131025638	41.71398923146347	73.63264228140073	71.56514512114501	82.90491693598342	19.444189961176672	20.966785865557387	27.75489230875678	68.51699788068626	69.5424350750509	74.17131094482276
SCO0601	2.290563226277193	2.8197292927411133	5.1333636585107945	133.8600678135219	159.32842666554453	145.38968163640405	1.5644750543475485	2.613896381117234	2.8579766227630095	171.7346153094128	158.73832102434008	163.14034648701164
SCO0602	2.038659853566402	2.6237053312136567	1.98269761727165	167.92913128803937	183.69151133982723	174.82750249916435	2.3915313855992704	2.321627947642774	1.2718361441451758	177.90331300202666	161.41223305234053	160.2705824410116
SCO0603	32.139385469258364	39.7212293104229	37.45095499290894	92.53143871040734	102.77656799620682	91.65753191239104	37.55886266005067	31.62875551137427	30.306659571596153	101.04822139844697	106.33779234499981	99.0730849111407
SCO0604	6.719256456142326	8.761301731017031	9.544261234162255	14.462318955075736	11.321689726082225	11.86332947925455	10.714145488811637	7.383408608999979	8.383736215487586	14.152657321384426	15.001003219132892	14.456582798258284
SCO0605	9.775112631203005	10.308882093760781	9.506780882815349	14.66783847065605	13.648010588024968	12.380282746460402	7.478534600452567	9.011544866369206	8.73164429730438	10.546294951779661	12.162617110472913	13.70511007937446
SCO0606	5.118604432339028	4.612787919920079	4.978096171365127	35.62314441709183	41.336171786604076	35.498831790903296	4.187979376253438	3.307767056831991	5.189091468112317	41.67503344666046	40.554436288966166	42.24476340611039
SCO0607	232.49216746713512	237.0824473046044	229.97227050333146	132.33893067927738	114.9508497413934	123.88427669319914	394.9601085864012	333.36089869634907	309.00318985460507	361.4865226059126	336.74665847087977	321.9875259612072
SCO0608	324.57134760807344	353.60175222930627	316.006812385559	207.5927649805509	213.5946788042333	208.41439880546602	390.60922222350143	368.59588534322353	345.7918461259146	246.67230586318257	228.378224835475	233.67722703205155
SCO0609	45.12658530029797	48.64685745092482	34.29103066538225	52.295222607133795	56.43420340564784	56.91264848085003	42.39913644312136	46.802606793716535	45.49463873952639	65.09680120429887	68.69712297957315	57.9577546730173
SCO0610	10.383679954546382	7.848429393284604	9.96749152340456	23.388127826838524	26.953455885902766	21.25919943253542	5.9013494823804695	7.561529750540056	8.91769934532921	22.03355875908866	27.50217469290646	23.25326257525294
SCO0611	5.708247589985926	3.9549928511257715	2.9079565053317533	6.964325763767158	6.9382098565137715	7.972442140135491	3.8125862668973873	2.756472547359992	2.204515983184971	7.502152359679101	10.110209607053191	6.363988748409743
SCO0612	3.6101268240238373	7.38220794002361	2.8088216244681705	53.36247204809572	50.60336320137427	59.295038417257715	7.291571235441253	6.89118136839998	4.504419677180831	51.811739734033786	88.71282938211348	85.32669437971992
SCO0613	7.573548719662359	8.740491038069248	7.285589581755921	79.49867569730554	84.40571534248757	95.00888069436407	6.650744309761143	6.38375471181946	7.703520588052727	110.23887207288081	109.12680005819536	104.99393720654281
SCO0614	12.40363574064611	16.06751007512831	17.739926049272654	76.21284428932238	71.65357315687773	74.63149948157098	9.005730087281828	10.01034767199155	8.648485780187196	74.91096556201678	65.55792332426861	73.2097953764429
SCO0615	7.022050606728719	6.769807583008077	9.91348808635825	512.0565160923672	778.2946706275758	724.4956794848126	8.89603462276057	7.566787384909783	6.50049584785312	987.783394024415	1127.458767977561	894.493974082036
SCO0616	3.5444881544961304	3.7169158858860136	3.5748638856867627	94.0473143732499	135.32092785762188	118.71842107351382	3.2897998166637303	3.2889729258272635	3.712733794524806	149.6139468124034	169.37914362752736	136.24300467186836
SCO0617	3.474195398375996	3.6987402580821698	2.8019540899340187	47.21991658593349	56.931647597018376	50.513656548966665	2.8049075983115497	3.386619694494856	3.8590431659759483	43.2190009532418	44.26567006741853	40.62238713838214
SCO0618	1.8753905579344607	0.8849799728300031	1.3861717107765	1.4045187448156793	1.6226828026735376	1.6501402156936282	1.262609737738745	0.3579834477090899	0.3743933238176275	1.8219512873506387	2.3199043640874275	2.0629503827817604
SCO0619	11.040000739272896	12.859329960041126	8.290554149639922	15.974314213107363	13.542596603474118	14.550510579350105	13.171870618861618	9.16971714343546	11.85679502122438	17.896263451557083	17.287029293683734	16.930311848927992
SCO0620	28.32202721298701	23.44721132315191	28.99428773644563	33.05030526849799	45.14198867824705	33.336381045647194	34.70683369414331	23.118802010116067	16.739004735846184	37.84956867915521	42.983964730240636	32.960443517749376
SCO0621	4.798691655317839	4.892350824157658	4.148413476137606	9.107195229541668	8.150361252567025	8.731357305398388	3.3902690188718307	1.4842544485784575	2.4393165021040804	9.221876515974772	8.913062920651905	8.718431472180379
SCO0622	36.60061288505662	34.262785377995996	32.60333137934082	29.04514366430929	30.968067199733373	26.955888626270028	33.618459278669945	42.119930980687734	34.75559706056536	30.215444480408486	28.83209255523963	32.01819884324528
SCO0623	23.23317173860674	26.803093443778028	29.89834573600564	19.099812217510998	19.60272944865308	19.247357708459052	27.870005611019906	30.09149197534658	31.070485951042887	19.909878790103924	20.867295921174392	22.229064755247784
SCO0624	3.3105401801197694	4.3123621123811855	4.225809249946144	5.097310762803173	6.803061321489342	5.841003784386579	4.875558079817435	5.677510619935506	4.130620074119257	4.340051126285999	6.917601072744762	4.921122784839942
SCO0625	2.9219199774769042	2.170377113694565	2.3680931728537273	4.718892141770712	3.441151595964735	3.094689191399198	3.6429395711806416	2.420789707868846	2.2279471564885047	4.83862473034104	4.138207784588384	4.584740416496815
SCO0626	2.7403381287473967	2.789127579486559	2.0380287135676034	1.588464284222384	5.160584154214223	2.3639217973657556	4.160152270763382	4.038552801946035	4.223679101951886	6.050573112410959	4.04197039424912	5.03199110339375
SCO0627	6.345687713213731	6.33446228439729	7.453267521828217	6.060774290082307	8.109208750893155	7.552064249119543	6.0797326357482	5.648827544237731	5.968673284917924	7.75997280696948	8.119047104129042	7.5100189153768895
SCO0628	4.161467018161812	4.295722674870139	4.86932679363713	3.6522757604400216	4.669673152069003	5.292213292132623	4.012872224633085	3.801139441481415	4.218773551310828	5.024893794381686	4.402183515687831	5.267788417226504
SCO0629	5.713757481482051	7.808871933230796	6.65007498117329	5.261251298147383	7.132085624377875	6.524743609621022	8.198090902550167	5.81094212686701	5.492957184713489	20.267977023608726	22.312769000686018	19.841393491663577
SCO0630	78.47668792636645	78.01251043250414	30.993893787234985	29.441363888604528	27.57441672956963	23.80564350249509	140.35576201860863	92.91213500153077	88.22449574616248	76.30206339611553	76.91358606528067	72.09559776694617
SCO0631	40.33872857794504	28.151067857038328	19.339427578305436	27.993427959656767	19.66372340551277	17.913489357906897	52.27618284644221	33.89105591016384	40.406859792677885	43.27881008805041	52.236393346443535	49.828889263504855
SCO0632	14.75153360708817	34.3862372212224	45.63254823751367	10.333163818133816	8.304141653558855	8.991994836902817	19.145048577158573	41.98319725979066	49.67335422466492	9.02566637733701	6.9818992878439925	8.982626365276756
SCO0633	10.493818847839806	16.832248566894165	28.200121488684424	7.3474383823991545	4.898304007687992	6.277107083443331	12.08483519499427	30.310216058619837	31.871909747701814	4.877893486452706	5.077960150012838	6.157530376947388
SCO0635	18.491602631510016	18.6594166620318	15.834967547337339	11.231188747840816	10.465323933269548	11.59749552935817	31.449998527809257	30.108450139787834	23.507629134065866	22.597087107543494	24.398762005106683	23.338693156919717
SCO0636	6.549896153384899	7.602059157432922	10.451908723709083	7.206381546311641	7.372994271406485	8.439634563714531	7.634966333379465	13.73178525886675	14.916654373166905	15.023576303401413	18.54980113348518	15.171815902172112
SCO0637	37.39331362988901	60.79113744942519	87.14738671705193	58.64254822969675	59.185220118566406	61.69136045855666	50.91307634571262	110.44024877251547	96.72648569946205	56.636314689024786	59.07836113524206	54.90734653233218
SCO0638	64.43091800839635	139.0126541321369	236.2474333598138	51.07273688385015	40.48269056109942	41.699043250577986	79.1908827509741	303.3372744162973	324.71132974702834	31.478349287362622	30.54749746441607	39.9264532191897
SCO0639	45.243827361142465	41.80634009269863	37.282365484902286	34.591235899987446	37.21881280596493	33.91011613664945	49.89216588108999	45.33555331108154	36.29026991364723	25.712360772289237	32.13431446874903	31.805327323242075
SCO0640	73.43452381622754	84.63131555555846	72.12582521011976	66.15453877403083	66.89447443144633	61.30905570615557	90.28630863091826	85.00730023676618	71.66752202462814	64.21422719054	65.6325542338913	61.96571128987709
SCO0641	144.7660856433559	165.6737820386068	169.2315028742073	276.77335502278976	258.6394119181351	245.6508734429248	173.17481684172975	213.84197183816187	193.01438316719862	278.38846310940465	266.89284894040605	258.12666664556775
SCO0642	20.008290521600152	23.979003744914124	21.370209885128972	36.323156231226115	37.76735672812253	36.67734335088106	25.65831252608881	28.559328970070023	27.862389755757714	33.59340079821255	32.003562265347625	32.707736314135
SCO0643	7.869761181452836	8.92709055562143	6.329047852513433	2.833570568143423	4.190348044493551	4.660745377775715	8.151276140929959	7.944418695448013	12.274051871444708	6.850218595672052	4.553835640682414	3.711995932478546
